filename,supplHeatingFuel1,supplHeatingEquipType1,supplHeatingEff1,supplHeatingCapacity1,supplHeatingPilotLight1,supplHeatingFlueDiameter1,supplHeatingLocationHeated1,supplHeatingAreaHeated1,supplHeatingDamperClosed1,supplHeatingUsed1,supplHeatingFuel2,supplHeatingEquipType2,supplHeatingEff2,supplHeatingCapacity2,supplHeatingPilotLight2,supplHeatingFlueDiameter2,supplHeatingLocationHeated2,supplHeatingAreaHeated2,supplHeatingDamperClosed2,supplHeatingUsed2,supplHeatingFuel3,supplHeatingEquipType3,supplHeatingEff3,supplHeatingCapacity3,supplHeatingPilotLight3,supplHeatingFlueDiameter3,supplHeatingLocationHeated3,supplHeatingAreaHeated3,supplHeatingDamperClosed3,supplHeatingUsed3,supplHeatingFuel4,supplHeatingEquipType4,supplHeatingEff4,supplHeatingCapacity4,supplHeatingPilotLight4,supplHeatingFlueDiameter4,supplHeatingLocationHeated4,supplHeatingAreaHeated4,supplHeatingDamperClosed4,supplHeatingUsed4,supplHeatingFuel5,supplHeatingEquipType5,supplHeatingEff5,supplHeatingCapacity5,supplHeatingPilotLight5,supplHeatingFlueDiameter5,supplHeatingLocationHeated5,supplHeatingAreaHeated5,supplHeatingDamperClosed5,supplHeatingUsed5,radiantPresent,radiantAtticTemp,radiantAtticAreaPerc,radiantFlatRoofTemp,radiantFlatRoofAreaPerc,radiantCrawlspaceFloorTemp,radiantCrawlspaceFloorAreaPerc,radiantSlabTemp,radiantSlabAreaPerc,radiantBasementFloorTemp,radiantBasementFloorAreaPerc,radiantBasementTemp,radiantBasementAreaPerc,openingEquipType1,openingFlueDiameter1,openingDamperClosed1,openingEquipType2,openingFlueDiameter2,openingDamperClosed2,openingEquipType3,openingFlueDiameter3,openingDamperClosed3,murbHeatingEnergySource1,murbHeatingEquipType1,murbHeatingEff1,murbHeatingFlueDiameter1,murbHeatingCapacity1,murbHeatingSystemCount1,murbHeatingEnergySource2,murbHeatingEquipType2,murbHeatingEff2,murbHeatingFlueDiameter2,murbHeatingCapacity2,murbHeatingSystemCount2
ERS-EX-20512.H2K,Natural gas,Fireplace with pilot (unsealed),30.0,2.0,25.0,100.0001,Main Floors,12.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20514.H2K,Natural gas,Fireplace with pilot (sealed),30.0,2.0,17.6996,0.0,Main Floors,12.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-2052.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20521.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20530.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20539.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20564.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20569.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20575.H2K,Mixed Wood,Wood fireplace,30.0,2.0,0.0,127.0,Main Floors,12.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20578.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20590.H2K,Natural gas,Fireplace with spark ignit. (sealed),30.0,2.0,0.0,0.0,Main Floors,12.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20595.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20599.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20604.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20629.H2K,Propane,Fireplace with pilot (unsealed),30.0,2.0,17.6996,76.2,Main Floors,12.0,false,10% of the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20642.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20643.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20652.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20656.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20674.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20681.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20712.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20722.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20743.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20765.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20775.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20778.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20796.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20798.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20800.H2K,Electric,Other (describe),315.0,2.5019,0.0,0.0,Basement,54.72,false,Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20804.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20809.H2K,Natural gas,Same as Type 1 heating system,76.0,2.0,17.6996,76.2,Main Floors,12.0,false,Never,Mixed Wood,Wood fireplace,30.0,2.0,0.0,101.6,Main Floors,12.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20821.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20832.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20842.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20852.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20861.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20863.H2K,Mixed Wood,Wood fireplace,30.0,2.0,0.0,127.0,Main Floors,12.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20869.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20876.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20878.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20886.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20893.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20989.H2K,Natural gas,Fireplace with pilot (unsealed),30.0,2.0,25.0,100.0001,Main Floors,12.0,false,10% of the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20993.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20995.H2K,Natural gas,Fireplace with spark ignit. (sealed),80.0,2.0,0.0,0.0,Main Floors,12.0,false,25% of the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-20997.H2K,Electric,Baseboard/Hydronic/Plenum(duct) htrs,30.0,2.0,0.0,0.0,Basement,12.0,false,Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21012.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21016.H2K,Electric,Fan heater units,30.0,3.0,0.0,0.0,Main Floors,65.03,false,25% of the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21040.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21052.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21061.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21068.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21074.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21080.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21091.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21094.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21097.H2K,Natural gas,Fireplace with pilot (sealed),30.0,2.0,17.6996,0.0,Main Floors,12.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21099.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21103.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21108.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21109.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21119.H2K,Mixed Wood,Advanced airtight wood stove,30.0,2.0,0.0,127.0,Main Floors,12.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21130.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21142.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21150.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21176.H2K,Propane,Fireplace with pilot (sealed),74.0,4.3562,17.6996,0.0,Main Floors,12.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-2118.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21184.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,31.0,0.0,31.0,0.0,33.0,0.0,33.0,0.0,33.0,100.0,33.0,100.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21187.H2K,None,None,0.0,0.0,0.0,0.0,None,0.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21196.H2K,Propane,Fireplace with pilot (unsealed),65.0,7.3268,17.6996,76.2,Main Floors,12.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,31.0,0.0,31.0,0.0,33.0,0.0,33.0,100.0,33.0,0.0,33.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21255.H2K,Hardwood,Wood fireplace,30.0,2.0,0.0,127.0,Basement,12.0,false,25% of the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21264.H2K,Mixed Wood,Advanced airtight wood stove,30.0,2.0,0.0,127.0,Main Floors,12.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21268.H2K,Mixed Wood,Wood fireplace insert,30.0,2.0,0.0,127.0,Main Floors,12.0,false,Never,Mixed Wood,Wood fireplace insert,30.0,2.0,0.0,127.0,Main Floors,12.0,false,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
ERS-EX-21270.H2K,Mixed Wood,Wood fireplace insert,30.0,2.0,0.0,127.0,Main Floors,12.0,false,10% of the time,Mixed Wood,Wood fireplace insert,30.0,2.0,0.0,127.0,Basement,12.0,false,10% of the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0,false,None,0,false,None,0,false,,,,,,,,,,,,
